case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256,deployment_time,prediction_cutoff_time,code_size,proxy_status,source_verified_at_cutoff,identity_group,clone_family,proxy_family,protocol_family,mechanism_family,follow_up_horizon,positive_record_sha256,case_artifact_sha256,strict_snapshot_sha256,deployment_time_resolution,prediction_cutoff_time_resolution,code_size_resolution,proxy_resolution,source_verified_at_cutoff_resolution,identity_group_resolution,clone_family_resolution,protocol_family_resolution,mechanism_family_resolution,follow_up_horizon_resolution
one_inch_fusion_v1_settlement_hack,defihacklabs,ethereum,21982110,0xa88800cd213da5ae406ce248380802bd53b47647,shanghai,ca2-8e3ab047548dade505e8,2025-03-05,1inch FusionV1 Settlement,Arbitrary Yul Calldata,src/test/2025-03/OneInchFusionV1SettlementHack.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,c0e73fc9ba355b62bc560d2500f911f82ebe98ec7f52c7207c5ac3be26e252b2,"[""https://blog.decurity.io/yul-calldata-corruption-1inch-postmortem-a7ea7a53bfd9""]",[],4.5M,exact_contract_basename,True,True,,,2025-03-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-8e3ab047548dade505e8.json,3882803de452cbdb778d61748f356ad32565ec1ff4a2a7ba550717f7cedf23fb,cases/ca2-8e3ab047548dade505e8.json,7520eb42cda0134493ce98fbbbe7b65a1ab7bcac0523449db94d6bed18bc59eb,,,,,,,,,,,,ca2-8e3ab047548dade505e8,cases/ca2-8e3ab047548dade505e8.json,7520eb42cda0134493ce98fbbbe7b65a1ab7bcac0523449db94d6bed18bc59eb,2022-12-22T15:47:59Z,2022-12-23T15:47:59Z,4419,,,1:0xa88800cd213da5ae406ce248380802bd53b47647,28e513c736c6202c8c2cd29c2a91ecfb2883c468c69da34c2961b4406cb6cdd6,,,,,36abd8478a92fbd1700fc61b95230708c72f0d44c612ebebdaa85897d5bc6292,3ca58fa6c0e114a2e2fd7274190ed3bae84e94e8597d15b6463be3e455d6d9ac,e44bb021287a8b7fbcd2fafe3759122209377610d41e78080f80deb221b51e1d,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
MEV_0ad8,defihacklabs-temporal-replacement-finalization,ethereum,15926096,0x0ad8229d4bc84135786ae752b9a9d53392a8afd4,,ca2-93a5245378ac7422b320,2022-11-08,MEV_0ad8,replacement_candidate,,ethereum,,replacement_candidate_historical_snapshot_verified,3d130f973e36c04b2043a51a848bc1603b107d2655151b09051a42e26dadb3c3,470b1ac442f03b6cb88e3d0b2546320f09f3d05552667aaf1756f6a4c64bab0a,[],"[""0x674f74b30a3d7bdf15fa60a7c29d96a402ea894a055f624164a8009df98386a0""]",,frozen_chain_global_order_finalization,True,True,10016963,10023446,15926097,,78e81553e885f6dc44fd303a21aa11bdcfde39566fec9d16727d70fa024ddf08,,replacement_candidate_selected,[],replacement,ca2-55172a38bf64b74d8fd2,cases/ca2-55172a38bf64b74d8fd2.json,fb40812cf29c01e6e68c00ac42e37582769d4f202d6bcfece12c3b7b9384049b,,,cases/ca2r-b6d111fdecac176c80c6.json,5d0bf23cb9f62ab50dd91a22de01d9fa48147dabb559cb4ab3d4964d5d005a5e,historical_cases/ca2r-b6d111fdecac176c80c6/ca2r-b6d111fdecac176c80c6.json,97d0591db45c85e762bc01d11218b51ec9314a3f80274fa6ea6b4225db0815f9,6,first_eligible_unique_from_frozen_chain_global_order,3d130f973e36c04b2043a51a848bc1603b107d2655151b09051a42e26dadb3c3,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,15926096,0x674f74b30a3d7bdf15fa60a7c29d96a402ea894a055f624164a8009df98386a0,ca2r-b6d111fdecac176c80c6,ca2r-b6d111fdecac176c80c6,historical_cases/ca2r-b6d111fdecac176c80c6/ca2r-b6d111fdecac176c80c6.json,97d0591db45c85e762bc01d11218b51ec9314a3f80274fa6ea6b4225db0815f9,2020-05-07T04:25:30Z,2020-05-08T04:25:53Z,1924,,,1:0x0ad8229d4bc84135786ae752b9a9d53392a8afd4,6d7324162386a2314afa33035a61dd106f13e4b7f8f8d9d2d5527fe3639a0bde,,,,,b466f693c43ce601afcabdf3e36cfc20ccca5634264a2689863ec67636127b89,6c892caa327830a16936a382c4beeaaab5cd22d7d49b356af414a51c178213da,c0973cbb07aeb24d84d951b70e7cc7a0abf98bdfb42fdfd6ea02f255f97b404f,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
TokenFactory,defihacklabs-temporal-replacement-finalization,bsc,51101790,0xe4997f98e84c1891e7b57069e177fccf5f4f6094,,ca2-37b12c1f2e2b7af31377,2025-06-08,TokenFactory,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,b4d60edce9237d0857e511e611326aa02a0aaa88570ba576de811370a28102f8,ff17595b0031b2dd9a60aa94f468ffd4ef0623737c5b9434ea30a79d42a7500d,[],"[""0xf74bf7f41c8ca380d439dd94eab95d1bbb1f6fc934e69f2e42eb3325def8514a""]",,frozen_chain_global_order_finalization,True,True,42558376,42587122,51101791,,ed965bf5dbd3b23d2345c0d8aa0bb1c729fbcbea3484a42890a20378c84d7c06,,replacement_candidate_selected,[],replacement,ca2-c0d0113d3c9a4aa47402,cases/ca2-c0d0113d3c9a4aa47402.json,5aa9e0559988730510a219fa48cc6832c2987db283fdfd5ce2b6ccbd81a8805b,,,cases/ca2r-c9acdaf52fc98f4159f7.json,56ee1e5db4a54b3b20b99394491d0b126073fd18adb8b93e0126b3e6d5ffdb8c,historical_cases/ca2r-c9acdaf52fc98f4159f7/ca2r-c9acdaf52fc98f4159f7.json,e68901b71274a88e4eedaace1328fb1d2b38a5e659257540bb8ad53a8b1ff65d,33,first_eligible_unique_from_frozen_chain_global_order,b4d60edce9237d0857e511e611326aa02a0aaa88570ba576de811370a28102f8,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,51101790,0xf74bf7f41c8ca380d439dd94eab95d1bbb1f6fc934e69f2e42eb3325def8514a,ca2r-c9acdaf52fc98f4159f7,ca2r-c9acdaf52fc98f4159f7,historical_cases/ca2r-c9acdaf52fc98f4159f7/ca2r-c9acdaf52fc98f4159f7.json,e68901b71274a88e4eedaace1328fb1d2b38a5e659257540bb8ad53a8b1ff65d,2024-09-25T08:58:50Z,2024-09-26T08:58:52Z,12393,,,56:0xe4997f98e84c1891e7b57069e177fccf5f4f6094,c0feea81dde2f7c7ff83970f42690051177ae29adfc15e1ac810e03b4ffa81c9,,,,,41876c86cb0e7b1bd8c835e9808bddbc890745f812de5849eb04cbbfef6c1275,ffbd9d5bea051ca98c2d7aa3638f87d505d527ee78aaa1ae53fa30b5a960d0cb,fa95d23bcfc2ed9b0fde52075263e2fdcb700745517aac6a529ddc6eb37dfad5,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
yzi_ai_token,defihacklabs,bsc,47838544,0x7fdff64bf87bad52e6430bda30239bd182389ee3,shanghai,ca2-3ae6d0e93f222f7571b2,2025-03-27,YziAI,Rug Pull,src/test/2025-03/YziAIToken_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,40b9f5217525ed17be6ee0941c1345c8f752f4d1dbf543b943c3d22018b74ecb,"[""https://x.com/TenArmorAlert/status/1905528525785805027""]",[],~ $239.4K,exact_contract_basename,True,True,,,2025-03-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-3ae6d0e93f222f7571b2.json,252197e28b42260c713ca188aeeb713a3b92fc568901659f41e654bd77c4311f,cases/ca2-3ae6d0e93f222f7571b2.json,5ce8fd18dce45d1cd7251c3212d93c8ef0a6f05424fc91858ef5f021a170233c,,,,,,,,,,,,ca2-3ae6d0e93f222f7571b2,cases/ca2-3ae6d0e93f222f7571b2.json,5ce8fd18dce45d1cd7251c3212d93c8ef0a6f05424fc91858ef5f021a170233c,2025-03-26T13:49:54Z,2025-03-27T13:49:54Z,10447,,,56:0x7fdff64bf87bad52e6430bda30239bd182389ee3,1d589480bf07e0bba4d8d5fc6243e69b428efdf4efc1fadbe9a03dca9b90be15,,,,,eee38fb79c057175b8f79be0492fddf18d8bbf94588229d8a8883c66808fbcc4,7f5097517bf328d0c94328d7a98ee048c89a13fe31dcfa18e04c405327825648,07fac6558bc0c15a0e230720980b696ed6d9b3c03364a3935537296c545898e2,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
btnft,defihacklabs,bsc,48472355,0x0fc91b6fea2e7a827a8c99c91101ed36c638521b,shanghai,ca2-c5014cea82de5130aa96,2025-04-18,BTNFT,Claim Rewards Without Protection,src/test/2025-04/BTNFT_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,fa981b293f7e9d358d5a6f8216bfbd98bfe1b7ebf616d72d04b5e4e0fa161273,"[""https://x.com/TenArmorAlert/status/1913500336301502542""]",[],19025.9193312786235214 BUSD,exact_contract_basename,True,True,,,2025-04-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-c5014cea82de5130aa96.json,7f701a620fdd18e7ff5f49d0f4dcfab41f93ca0c6fcb699b36dcc0d6d7c319b1,cases/ca2-c5014cea82de5130aa96.json,3a67271b111cb837831189db1f0f51ff1f4904b3ec1dcabc9cbd870b79735bca,,,,,,,,,,,,ca2-c5014cea82de5130aa96,cases/ca2-c5014cea82de5130aa96.json,3a67271b111cb837831189db1f0f51ff1f4904b3ec1dcabc9cbd870b79735bca,2025-01-03T11:19:22Z,2025-01-04T11:19:22Z,10307,,,56:0x0fc91b6fea2e7a827a8c99c91101ed36c638521b,d0af6f64e4e19fc4bb580800988885aed019c5aac18915dbff3eb91147a4c205,,,,,12e9cfadca928b153c320db55880a23c351e9331b8c0542588a67004caf3a339,cf1576f5f0820d8af8ae73caced6633a250eff6218e60a86357c663bead653df,0b9db91cd513f7c835b761020eb31cbdbc27cc94465bb825dd776cdc7ec0329a,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
lifeprotocol,defihacklabs,bsc,48703545,0x42e2773508e2ae8ff9434bea599812e28449e2cd,shanghai,ca2-b917178685db1ed39d90,2025-04-26,Lifeprotocol,Price Manipulation,src/test/2025-04/Lifeprotocol_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,e1faccda5bff74461c84c1bfde7a75781382f17ee9699a67d98ca046abda2277,"[""https://x.com/TenArmorAlert/status/1916312483792408688""]",[],15114 BUSD,exact_contract_basename,True,True,,,2025-04-26,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-b917178685db1ed39d90.json,87ef3715b065534437b5ea54e6d9af5c37460855e2a3a34bbfa154fcb80afed0,cases/ca2-b917178685db1ed39d90.json,bd89dcd9d63cb2e635fb9f02ebcae88da17ac07dbd8b597844b094bf61fd013a,,,,,,,,,,,,ca2-b917178685db1ed39d90,cases/ca2-b917178685db1ed39d90.json,bd89dcd9d63cb2e635fb9f02ebcae88da17ac07dbd8b597844b094bf61fd013a,2025-01-16T16:06:15Z,2025-01-17T16:06:16Z,10155,,,56:0x42e2773508e2ae8ff9434bea599812e28449e2cd,7a05bd89967854437052a1b9fc0d4454dd51a52622367a5debd17992d9b8c6d7,,,,,b5317e39000542220d5e4d7b93fd222cb4ed03c16daf310b4bd9c274b6ea8a9d,31289e88529782a2a960be6ddc6641c03b509c0305188c90a39d72161dda27a9,1dcd66cb7e4b8d9712dfd5cecb015456eb9210567f1876f784bf1691a1de37eb,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
w_key_dao,defihacklabs,bsc,47469059,0xd511096a73292a7419a94354d4c1c73e8a3cd851,shanghai,ca2-f359ea85ce584fc54da1,2025-03-16,wKeyDAO,unprotected function,src/test/2025-03/wKeyDAO_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,08b9cc6c8bbb81a82d7e3a613773bb8c5d1e9753e406079010d28524e7504c0d,"[""https://x.com/Phalcon_xyz/status/1900809936906711549""]",[],"737,000",exact_contract_basename,True,True,,,2025-03-16,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f359ea85ce584fc54da1.json,2bd448081885eccb793a6c0257740197db32ec09da59a55a7c1d2f75bbb6b782,cases/ca2-f359ea85ce584fc54da1.json,2298965897da93707f34aaff00e6ed9b55bfc1189bf8671f327c0c5670a47258,,,,,,,,,,,,ca2-f359ea85ce584fc54da1,cases/ca2-f359ea85ce584fc54da1.json,2298965897da93707f34aaff00e6ed9b55bfc1189bf8671f327c0c5670a47258,2024-11-07T11:47:50Z,2024-11-08T11:47:51Z,2227,EIP1967_PROXY,,56:0xd511096a73292a7419a94354d4c1c73e8a3cd851,12487716809e31b6703ad3c3701d7188dfe813e4e04c5ba3968c4261bc8c1a7f,eip1967:0xc39c54868a4f842b02a99339f4a57a44efc310b8,,,,e9526c30c277bc0af23e489dcd7ff7415b4c4414189f68d02cb768c427e83993,6f673e382b6289dc23abe0ed6afb4ce81929f5d649f45e68678064e18e8cc0ba,4ead581bff95cc4fa97b634864350f20860005cc686a55c626cd4cb7bf873857,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,VERIFIED_STANDARD_PROXY,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
GMT7,defihacklabs-temporal-replacement-finalization,bsc,46497384,0x9ad90eeab3caff64a762cb40387ee1bb18bd31e3,,ca2-ba9bcac83757e0db9b90,2025-02-08,GMT7,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,d63b9a847bba28047c2cf7d14f3f937f6ecaf0642fce22958a3fecacfa2f669d,05ebdceb0757c682cc45bdbc7ed30f0e332bfe1dcb1c7bbf10d087402ee42a87,[],"[""0x5eb225ce9fb2c7a169e1736eb3b2bf2b6a5843839dd84cdcf6fe2ab0577ae21f""]",,frozen_chain_global_order_finalization,True,True,46450308,46479107,46497385,,da9a62a2e444280f486053aa2308b79b72543cd5a3219219a340d0b0833a1b61,,replacement_candidate_selected,[],replacement,ca2-f1d9fe96345245fcc08f,cases/ca2-f1d9fe96345245fcc08f.json,3268093fd699cf424aabae7e72911c25fda473f94bfe1d971a0d61645dd7e5be,,,cases/ca2r-abdf718c43ec37a0dab9.json,25ecd47d180932189ec7918ff909e8c7c91e2634aeda66f9fa1a0f2df2a2f3bb,historical_cases/ca2r-abdf718c43ec37a0dab9/ca2r-abdf718c43ec37a0dab9.json,2ceab7df26bd685a1f1bd11d9f122ee0af457a2487a058b55268de64e667bf0a,37,first_eligible_unique_from_frozen_chain_global_order,d63b9a847bba28047c2cf7d14f3f937f6ecaf0642fce22958a3fecacfa2f669d,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,46497384,0x5eb225ce9fb2c7a169e1736eb3b2bf2b6a5843839dd84cdcf6fe2ab0577ae21f,ca2r-abdf718c43ec37a0dab9,ca2r-abdf718c43ec37a0dab9,historical_cases/ca2r-abdf718c43ec37a0dab9/ca2r-abdf718c43ec37a0dab9.json,2ceab7df26bd685a1f1bd11d9f122ee0af457a2487a058b55268de64e667bf0a,2025-02-07T12:45:18Z,2025-02-08T12:45:18Z,9550,,,56:0x9ad90eeab3caff64a762cb40387ee1bb18bd31e3,6c2d3660f11e88e9b67d632fb52c129065a0920ab4371d7ebc37f7f05ad211bb,,,,,9ffb7fd94a47df6fca54d3cab65a625a61c230ea31c2c316e06c68229de494c6,6908085c9b1444d435173055250a1f7be88d21df32dfa955bf06cb6540c9b1dd,89ea9e55dcf1b7c28d525460b6a50186b1b9e65cbac0b2c3e4e25c0c3062b892,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
bitdog,defihacklabs-temporal-replacement-finalization,bsc,48728493,0x4bbb53252b0cee84e6824e85989ea2eddeec25f1,,ca2-a1560cfd50c54f038ab4,2025-04-27,bitdog,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,f945f50f597dda2431eee63b7d00ff3b462d9309b84dac33171b8ecf749888dc,2eab0f212fb5a194be89d619a749e65c8f2f8fe5fb4b269b0aa441152c36aa35,[],"[""0xc0dcad5927446b9fa560be74a76efa0805e67d4c4cd486a48e9e4248287d777e""]",,frozen_chain_global_order_finalization,True,True,16785763,16814522,48728494,,d305f03a0fcaf9a607019615210b6c7560a05ce798cf321d2f5add222592da37,,replacement_candidate_selected,[],replacement,ca2-30c70897da96155884e4,cases/ca2-30c70897da96155884e4.json,76b765ec3275ce3a0d84c3fef951a7f9539e882cbf4a1ece55b1dbabd0d6b93c,,,cases/ca2r-2e49a393c3be739e3708.json,e5d12e4b8c6cb3a71d905dd2c1fc122259c238d0e913086c4a786b0a2adb7bb8,historical_cases/ca2r-2e49a393c3be739e3708/ca2r-2e49a393c3be739e3708.json,7ff0f66d8a2d598053ea4798bc4d525171c85f66df61766be1bb5bea92432fd7,8,first_eligible_unique_from_frozen_chain_global_order,f945f50f597dda2431eee63b7d00ff3b462d9309b84dac33171b8ecf749888dc,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,48728493,0xc0dcad5927446b9fa560be74a76efa0805e67d4c4cd486a48e9e4248287d777e,ca2r-2e49a393c3be739e3708,ca2r-2e49a393c3be739e3708,historical_cases/ca2r-2e49a393c3be739e3708/ca2r-2e49a393c3be739e3708.json,7ff0f66d8a2d598053ea4798bc4d525171c85f66df61766be1bb5bea92432fd7,2022-04-09T04:45:52Z,2022-04-10T04:45:52Z,19381,,,56:0x4bbb53252b0cee84e6824e85989ea2eddeec25f1,b0229762ad29a197497e046f245eb8b437d67e6cb860ca992acac6452e378ae7,,,,,0ba0f7842ec97d108901308a1e66e0f4ca61b057d90c8678b11d0d1964c84c41,f833f96f33cbd2e2db22d7722e0929638b5ef440868bb9151ef81feec56013a9,84dc5058bdee8eded22b22ae357ccae819a3a65b6b4a5b8c76d4c96627e80287,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
MFT,defihacklabs-temporal-replacement-finalization,bsc,44097964,0x29ee4526e3a4078ce37762dc864424a089ebba11,,ca2-fdb8417e3a94f2d5fc68,2024-11-17,MFT,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,100630baaec17732cc5380b722c8ffde5db42e5037e64b628b5c7605775fa067,6e8fdf0b765262fcad4163c8a6be367f7167774ffffb6daabcb4e6f7bec266f6,[],"[""0xe24ee2af7ceee6d6fad1cacda26004adfe0f44d397a17d2aca56c9a01d759142""]",,frozen_chain_global_order_finalization,True,True,43878949,43907746,44097964,,45f26ecedd8159c168d3a10799e0286d81b65267d481c6be25b490e33b2b0b75,,replacement_candidate_selected,[],replacement,ca2-8025fde6af4409634631,cases/ca2-8025fde6af4409634631.json,2db5d5804544db82e14e57ec7725772e97ad985500bcae2f9473ba50d02f0798,,,cases/ca2r-6698a749069349aab0a8.json,e5396aeeddd918b46d963d175a90302cfc3be3cfa408c2b95eb4da6570f9f887,historical_cases/ca2r-6698a749069349aab0a8/ca2r-6698a749069349aab0a8.json,d3a91ef5f0e4a87f03d9d43e9d71efb07f162639db23ce77c101d919455e071d,20,first_eligible_unique_from_frozen_chain_global_order,100630baaec17732cc5380b722c8ffde5db42e5037e64b628b5c7605775fa067,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,44097964,0xe24ee2af7ceee6d6fad1cacda26004adfe0f44d397a17d2aca56c9a01d759142,ca2r-6698a749069349aab0a8,ca2r-6698a749069349aab0a8,historical_cases/ca2r-6698a749069349aab0a8/ca2r-6698a749069349aab0a8.json,d3a91ef5f0e4a87f03d9d43e9d71efb07f162639db23ce77c101d919455e071d,2024-11-10T05:45:59Z,2024-11-11T05:46:00Z,7759,,,56:0x29ee4526e3a4078ce37762dc864424a089ebba11,c055429b94fd927769a008dbf280207e2d10170bce9ed638cec3eea858e2f1fa,,,,,035a5ad4c06e35e009d600e1896f341cc263e6ef3fc1ca6e40a9b098fbd4e174,7f2d958afa28fe61fd78a89214001479def6e2fa16cb1b5964ade260c8302db9,4b23eb179bcb75169ba05d3d608742d040ec4b65d6b9ff942e7d2cfc96c106bc,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
